yyyy/mm/dd,SESIA_1,TANARO_1,TICINO_1,SCRIVIA_1,TIDONE_1,LAMBRO_1,NURE_1,ENZA_1,OGLIO_1,SECCHIA_1,DORA BALTEA_1,MALONE_1,MINICIO_1,TREBBIA_1,PARMA_1,PANARO_1,TARO_1,STURA DI LANZO_1,PO_1,PO_2,PO_3a,PO_3b,PO_4,PO_5,PO_6,PO_7,PO_8,PO_9,PO_10,PO_11,PO_12,PO_13,PO_14a,PO_14b,PO_15,PO_16,PO_17,PO_18a,PO_18b,PO_18c,PO_19a,PO_21,PO_22,PO_23,PO_24,PO_25,PO_26b,PO_27,PO_28,PO_29,PO_30a,PO_30b,PO_31,PO_32,PO_33,PO_34,PO_35,ORCO_1,ARDA_1,ADDA_1,PO_26a,PO_20b,PO_20a,PO_19b
01/10/2020,50.04,120.65,235.75,14.36,3.09,22.18,10.12,11.82,99.58,32.02,37.27,3.9,56.54,17.99,10.46,39.65,6.04,10.82,96.93,97.45,99.19,115.58,115.58,119.42,157.94,159.3,162.58,167.13,167.45,220.36,227.07,349.89,354.68,377.42,398.71,644.76,664.21,670.02,675.03,704.13,731.12,907.15,918.28,927.59,947.24,982.14,1032.88,1043.24,1157.54,1181.73,1248.22,1286.77,1296.91,1313.15,1372.24,1394.03,1421.26,10.81,5.38,139.78,999.11,899.46,755.41,752.42
01/11/2020,49.42,117.43,224.99,14.07,3.28,22.44,10.21,11.66,98.16,32.21,36.27,4.04,53.29,17.5,10.33,39.12,6.37,11.01,95.94,96.24,97.75,113.87,113.87,117.21,154.43,155.63,159.14,164.77,165.15,217.42,222.95,341.87,344.98,366.97,385.23,617.96,634.95,640.09,645.14,674.39,700.63,869.95,881.06,889.58,907.92,939.59,982.03,991.48,1101.32,1123.92,1186.14,1224.06,1232.77,1247.51,1304.39,1323.33,1343.97,10.61,5.39,133.35,954.03,862.05,724.49,721.66
01/12/2020,48.46,115.06,214.5,13.7,2.64,22.17,9.59,11.21,95.28,30.96,35.23,3.36,49.28,17.64,9.67,39.62,5.73,9.75,92.57,93.6,95.7,110.97,110.97,115.53,152.63,154.23,157.37,161.48,161.82,212.85,219.47,336.4,340.08,361.73,380.15,602.54,619.3,623.12,626.89,653.55,676.64,834.98,845.89,854,870.7,901.93,944.05,952.8,1059.74,1077.22,1133.26,1169.03,1176.82,1189.37,1244.47,1262.12,1279.91,9.86,5.08,127.77,916.33,827.31,695.68,693.41
13/01/2020,43.55,110.29,205.23,12.08,3.04,18.82,9.44,10.15,89.48,29.63,33.11,3.82,46.2,15.43,9.26,35.28,5.2,9.78,84.7,85.01,86.49,101.22,101.22,104.74,139.5,141.3,145.83,154.93,156.03,203.33,209.71,321.79,325.78,344.88,362.32,577.62,593.58,598.56,603.2,628.22,652.2,805.47,814.24,820.54,834.92,862.73,902.24,911.18,1012.28,1032.26,1085.98,1120.43,1128.11,1141.11,1190.32,1205.41,1223.02,9.56,4.56,120,875.72,798.9,675.15,672.45
14/01/2020,48.08,106.69,201.71,13.3,2.93,22.4,9.84,10.95,90.18,28.95,32.98,3.59,45.28,16.7,9.35,36.33,6.63,10.28,88.04,88.41,89.76,104.26,104.26,107.45,141.17,141.86,144.17,146.87,147.01,197.47,203.07,311.77,315.71,337.67,357.18,565.71,580.05,582.52,586.18,612.31,632.9,777.47,786.76,793.21,810.52,839.02,874.28,882.46,979.09,990.25,1040.41,1073.17,1079.45,1090.42,1140.56,1155.13,1169.81,9.53,5.65,118.78,851.54,772.32,650.85,648.98
15/01/2020,45.35,106.38,193.15,12.85,2.77,21.45,9.56,10.52,90.21,30.11,30.7,3.48,42.43,16.17,9.18,37.42,5.96,9.64,83.58,84.24,85.87,100.06,100.06,103.81,136.12,137.75,141.53,147.47,147.91,196,201.45,309.07,311.39,331.73,347.1,547.62,562.96,566.61,570.63,597.45,621.35,762.45,769.78,773.84,787.48,814.09,846.67,854.35,952.64,967.32,1014.29,1047.35,1051.53,1057.72,1100.97,1110.97,1122.9,9.08,5.1,115.54,825.65,758.28,640.59,638.9
16/01/2020,39.87,101.59,184.06,11.38,2.58,18.01,8.86,9.59,83.5,27.36,29.19,3.28,39.25,15.47,8.45,33.84,4.53,8.69,74.99,75.75,77.55,91.27,91.27,95.67,126.91,128.65,132.35,138.94,139.73,182.64,190.4,294.39,299.56,318.12,336.87,529.63,544.74,548.8,552.57,575.04,596.34,734.18,743.3,750.75,765.04,792.38,825.3,831.9,921.49,933.48,977.69,1008.6,1014.44,1024.47,1070.2,1082.53,1093.57,8.56,4.06,107.93,804.54,727.57,615.88,613.55
17/01/2020,38.93,95.79,179.39,11.15,2.52,16.68,8.89,9.23,78.44,24.72,27.82,3.31,37.56,15.38,8.15,30.34,4.37,8.68,71.94,72.4,73.84,86.56,86.56,89.35,118.4,119.75,123.25,128.83,129.73,172.2,178.65,276.42,280.74,298.59,314.86,504.1,519.63,524.83,529.04,551.8,573.96,706.74,714.89,720.69,732.81,758.42,793.16,800.75,889.14,904.74,948.02,976.42,981.95,990.01,1028.64,1039.3,1052.83,8.26,4.08,102.91,770.28,700.23,593.43,591.11
18/01/2020,44.76,99.22,187.54,23.3,10.74,22.66,13.23,10.42,83.59,27.37,27.72,3.44,38.82,23.47,9.05,32.4,6.83,9.73,77.79,78,79.09,91.9,91.9,93.75,121.65,122.2,124.25,127.52,127.48,174.05,177.53,277.8,278.75,310.5,330.67,520.07,532.29,530.28,539.85,562.39,579.81,693.56,699.81,702.4,716.8,743.51,773.08,781.1,868.52,877.58,919.29,949.52,952.85,958.5,998.56,1008.11,1017.99,8.34,5.86,108.4,754.05,692.85,587.01,587.96
19/01/2020,40.77,109.07,184.88,34.27,13.61,29.36,18.06,11.75,98.78,30.15,25.89,3.18,37.88,39.71,10.17,37.13,7.07,8.63,71.2,71.85,73.48,86.34,86.34,90.47,118.58,120.7,124.68,130.73,130.92,173.56,178.05,288.43,290.19,332.85,366.95,563.48,585.51,585.78,598.72,629.6,663.21,765.83,759.19,745.8,745.95,775.67,782.63,788.98,887.32,887.89,924.17,954.69,954.67,955.12,992.2,997.1,1001.48,7.94,6.17,125.04,779.65,778.53,664.77,669.17
20/01/2020,37.94,116.22,179.88,35.24,13.2,31.88,19.57,11.85,106.03,32.95,25.02,3.18,37.44,43.2,11.02,37.63,7.56,8.36,66.83,67.34,68.87,81.17,81.17,84.64,111.2,112.6,115.76,121.19,121.94,163.13,170.83,289.71,293.99,337.84,372.23,566.46,592.67,597.55,611.86,650.66,697.9,840.68,843.38,838.23,843.58,880.45,868.64,868.44,951.29,928,955.87,985.35,980.82,976.58,1008.49,1006.56,1003.85,7.64,6.89,124.51,884.48,842.2,720.02,719.94
21/01/2020,37.84,113.11,175.43,33.93,10.74,32.88,17.97,11.49,104.54,32.61,24.38,2.78,36.69,43.83,11.17,39.45,7.65,7.79,65.52,66.25,67.71,79.24,79.24,82.01,107.52,108.78,111.37,116.13,116.73,157.15,162.9,277.68,281.57,324.3,359.25,553.06,585.95,594.26,607.21,648.12,698.12,848.6,857.46,860.71,874.7,921.27,944.51,949.38,1045.99,1033.25,1058.21,1083.44,1069.72,1045.57,1056.73,1041.28,1028.87,7.27,6.93,119.66,933.62,844.76,723.84,722.31
22/01/2020,35.56,109.66,171.37,34.09,10.46,31.67,17.98,11.21,102.37,32.02,23.03,3.55,35.99,39.4,11.42,37.49,9.49,8.67,62.57,62.46,63.44,75.51,75.51,78.13,102.21,103.5,107.17,113.43,113.71,151.43,154.98,266.14,269.22,311.02,344.02,531.38,557.53,564.91,577.64,619.29,667.28,826.33,839.73,846.45,865.57,910.2,945.36,955.77,1062.05,1070.08,1105.35,1136.62,1133.5,1126.57,1151.66,1139.02,1112.58,7.55,8.02,112.94,923.84,818.18,700.18,696.6
23/01/2020,40.05,109.36,168.34,32.65,8.28,35.19,16.25,12.05,103.1,32.48,23.21,3.08,35.92,39.99,11.49,42.69,8.63,8.38,68.14,68.99,70.72,82.8,82.8,85.34,109.03,109.49,110.92,110.34,110.06,152.19,158.03,269.05,272.7,315.08,346.65,528.82,556.08,560.13,569.32,609.81,655.78,800.91,811.88,817.95,836.46,885.18,930.26,940.38,1051.77,1062.92,1101.09,1135.83,1139.05,1143.49,1187.8,1189.52,1183.32,7.5,6.94,111.66,901.52,794.81,680.63,678.97
24/01/2020,36.66,107.78,161.89,28.91,7.21,29.98,14.88,10.82,97.25,32.08,22.03,3.11,34.1,34.53,10.88,39.2,7.94,8.18,63.12,63.43,64.7,76.25,76.25,79.14,102.54,104.08,107.74,115.2,115.81,154.84,157.43,265.78,267.59,304.04,328.9,506.36,532.22,539.81,549.46,588.49,631.42,776.3,787.06,793.6,811.21,853.72,894.41,904.79,1012.48,1032.57,1074.14,1110.97,1117.53,1126.34,1172.48,1181.19,1189.21,7.3,6.52,104.8,868.32,769.14,659.89,656.75
25/01/2020,39,106.65,160.92,29,6.28,31.19,14.5,11.23,93.98,31.42,23.13,3.1,34.66,32.92,10.77,39.53,9.19,8.54,66.02,66.35,67.51,79.01,79.01,81.35,105.11,105.7,107.55,109.81,109.86,150.91,156.15,264.44,267.66,305.75,332.34,506,526.33,528.95,535.78,570.72,607.59,743.62,755.73,762.72,782.63,824.66,867.7,878.07,980.16,994.92,1034.32,1069.22,1074.48,1083.54,1134.16,1147.82,1161.57,7.27,7.22,101.72,839.97,736.95,631.61,629.25
26/01/2020,34.92,103.12,154.39,24.03,5.53,25.51,13.87,11.32,90.27,31.43,22,2.92,32.8,29.36,10.87,39.41,7.76,7.82,60.39,60.97,62.5,74.03,74.03,77.77,101.68,103.36,106.56,111.68,111.93,148.7,153.23,257.68,260.7,292.39,317.43,486.43,509.82,516.44,523.99,556.79,594.62,723.1,731.82,735.8,751.24,790.63,833.22,844.41,945.97,964.08,1003.42,1039.46,1045.6,1053.99,1101.51,1111.83,1122.16,7.04,6.04,95.26,805.6,718.44,620.58,618.25
27/01/2020,32.96,98.88,150.77,21.81,5.07,22.87,13.34,11.04,83.19,30.46,21.18,2.92,31.75,27.54,11.2,36.37,7.36,7.68,57.67,58.13,59.55,70.68,70.68,73.5,95.84,96.99,99.64,104.29,104.9,140.77,147.61,248.62,252.94,282.14,305.58,469.08,488.75,493.81,500.43,529.61,564.13,692.7,704.33,712.41,729.98,769.2,808.42,818.09,907.2,921.67,960.08,995.59,1003.39,1015.96,1064.69,1076.62,1089.65,6.93,5.5,89.11,784.8,684.52,590.46,587.48
28/01/2020,36.24,97.77,152.2,23.45,4.88,25.37,13.6,11.58,82.88,31.99,21.65,3.1,32.64,27.96,11.93,37.01,9.45,8.31,61.73,61.87,62.82,73.87,73.87,75.49,97.28,97.69,99.44,102.65,102.77,140.95,144.5,243.16,245.27,276.54,298.14,460.7,478.5,482.23,488.22,518.47,550.59,666.43,675.67,680.54,699.16,736.87,779.26,791.29,883.77,899.49,936.79,971.72,974.98,979.23,1021.94,1031.73,1044.83,7.06,6.61,88.76,752.29,662.21,571.29,569.66
29/01/2020,33.4,96.13,146.86,20.48,4.26,22.44,12.56,11.7,83.52,31.32,20.61,2.85,30.6,29.46,11.79,38.16,7.25,7.58,57.83,58.43,60.02,71.44,71.44,75.25,97.6,98.96,101.45,104.86,104.79,139.46,143.26,240.68,243.43,270.82,292.16,450.49,467.92,472.16,477.73,505.52,540.97,654.88,662.82,666.56,680.45,718.65,753.75,763.22,853.52,866.54,902.12,937.24,943.25,952.93,1001.63,1012.82,1020.84,6.91,5.41,87.05,732.46,650.8,561.58,559.99
30/01/2020,32.18,93.59,143.65,19.53,4.12,20.87,12.16,13.42,81.89,30.36,20.07,2.96,29.93,29.69,12.45,34.34,6.95,7.56,55.83,56.11,57.4,68.4,68.4,71.13,92.16,93.04,95.42,100.25,100.91,135.96,141.64,236.83,240.02,266.14,284.83,437.62,452.25,456.03,461.36,487.77,523.4,637.49,646.4,651.78,666.4,706.95,742.68,751.5,837.07,845.23,877.87,910.49,914,920.36,962.7,972.85,985.57,6.88,5.23,83.59,721.38,632.12,545.52,543.49
31/01/2020,34.31,92.25,142.57,20.14,3.75,21.89,11.94,14.42,81.69,34.57,20.87,2.83,30.44,31.07,13.01,35.6,7.04,7.54,57.97,58.4,59.67,70.45,70.45,72.66,94.2,94.85,96.5,98.44,98.49,134.64,138.54,231.82,234.44,261.89,280.53,432.78,448.58,451.37,455.84,481.33,515.67,621.23,629.16,633.45,647.86,689.96,730.31,739.09,826.64,835.92,868.5,904.74,906.86,908.97,945.67,949.77,954.88,6.83,5.39,83.31,705.55,617.47,532.68,531.67
02/01/2020,32.66,91.14,138.92,18.2,3.61,19.96,11.36,13.07,79.89,35.56,20.16,2.87,29.77,28.27,12.13,34.75,6.4,7.48,55.7,55.98,57.16,67.96,67.96,70.65,92.02,93.15,95.69,99.98,100.19,134.64,137.78,229.76,231.9,256.6,273.07,420.92,435.25,438.93,443.68,468.56,502.16,610.25,617.57,621.43,634.29,672.9,709.35,718.16,804.83,817.18,851.02,889.16,892.8,897.99,937.66,943.91,948.88,6.83,5.07,80.35,686.9,606.15,523.12,521.15
02/02/2020,32.13,89.26,136.18,17.66,3.42,19.36,10.9,12.6,76.7,33.09,20.14,2.82,29.51,26.78,11.54,33.92,5.88,7.48,55.45,55.82,57.15,68,68,70.6,91.56,92.29,94.28,96.99,97.06,131.11,136.01,226.74,229.99,254.42,271.93,415.39,427.81,430.33,434.44,457.5,487.85,591.1,599.11,604.31,617.9,656.89,694.2,702.27,783.86,793.36,826.24,861.85,866.17,873.67,916.1,925.18,933.16,6.84,4.72,77.33,671.3,586.41,506.63,505.02
02/03/2020,33.12,89.03,134.56,18.38,3.2,19.23,10.77,12.6,74.76,32.3,20.37,2.68,29.66,26.74,11.15,33.63,5.92,7.82,57.43,57.69,58.76,69.44,69.44,71.53,92.52,93.11,94.75,97.33,97.53,132.41,135.74,225.58,227.55,252.5,267.82,409.45,422.27,425,429.03,452.21,482.44,579.1,585.51,588.55,600.76,638.41,673.5,681.61,763.02,774.73,808.66,843.69,847.59,852.41,890.79,897.72,905.68,7.01,4.93,76.18,651.72,576.12,498.56,497.49
02/04/2020,32.56,88.48,130.65,17.16,3.14,18.1,10.42,11.73,72.94,31.94,21.16,2.65,29.12,24.62,10.8,32.75,5.6,14.03,64.99,64.29,64.22,76.05,76.05,75.43,95.93,95.82,97.04,98.9,98.84,132.79,135.2,224.39,226.4,249.85,265.08,403.03,415.09,417.56,421.37,443.18,471.86,568.63,575.63,579.49,591.28,626.27,658.15,665.57,742.94,752.71,785.12,819.29,822.88,828.9,868.93,878.1,887.04,9.56,4.68,73.76,638.82,565,489.28,487.92
02/05/2020,33.05,88.03,125.94,15.66,2.68,16.91,9.39,10.96,69.38,29.66,35.04,2.36,28.23,22.56,10.16,32.02,4.89,18.63,81.81,81.37,81.46,97.4,97.4,96.78,129.56,125.26,120.75,109.97,107.77,138.97,138.17,226.52,228.2,249.72,263.87,395.73,407.18,409.68,413.06,433.57,460.29,554.86,561.76,566.01,577.29,610.72,643.22,650.35,725.4,734.92,766.5,798.45,802.1,807.76,846.29,853.91,861.44,13.66,4.19,70.91,623.31,550.82,477.48,475.91
02/06/2020,32.9,90.01,121.45,13.48,2.55,14.78,8.48,9.69,64.44,27.31,72.65,2.37,27.09,19.47,9.3,29.41,4.36,19.19,92.29,92.2,92.78,109.44,109.44,109.98,181.94,180.93,179.58,164.04,159.1,184.62,168.59,253.73,248.12,264.75,268.29,389.4,397.75,400.13,403.45,422.06,445.83,536.4,543.54,548.6,559.74,589.8,621.58,628.67,700.15,712.6,744.23,774.46,779.13,786.14,822.69,830.73,839.49,13.97,3.83,66.94,601.8,531.83,462.22,460.63
02/07/2020,35.57,94.28,120.85,13.51,2.63,16.11,8.38,9.76,63.32,25.57,72.15,2.5,27.36,18.45,8.97,28.89,5.11,19.55,96.69,96.89,97.99,115.2,115.2,116.52,188.81,189.48,191.43,193.38,193.07,229.11,227.16,319.81,316.35,333.54,330.06,435.45,425.82,417.48,417.59,430.09,444.01,521.53,528.03,532.21,543.9,571.31,600.72,608.09,677.43,687.75,718.93,747.04,751.16,758.51,796.16,805.21,815.11,13.93,4.37,66.02,582.09,518.56,451.85,451.65
02/08/2020,35.98,96.21,118.24,12.92,2.21,16.54,7.69,9.32,63.38,24.91,67.36,2.19,26.42,17.49,8.22,30.43,4.51,15.35,90.67,91.47,93.34,110.49,110.49,115.14,184.44,186.15,189,193.13,193.53,231.46,235.39,332.54,334.66,353.6,365.21,486.23,492.05,488.42,488.56,499.56,504.15,536.43,534.76,531.44,536.81,560.4,585.16,591.25,660.15,668.7,698.5,725.97,729.94,735.82,772.41,780.18,788.31,13.18,4,65.88,569.29,544.16,488.75,494.46
02/09/2020,34.07,95.33,116.23,11.36,2.28,14.29,7.45,8.19,60.68,23.51,61.41,2.26,25.48,15.4,7.67,27.61,4.25,15.5,86.04,86.42,87.65,103.83,103.83,106.75,169.5,171,173.9,180.13,181.42,219.25,226.82,324.06,327.72,344.92,358.72,481.46,492.24,494.58,497.49,514.72,532.67,600.21,597.34,588.25,585.01,597.61,588.79,590.89,647.7,652.11,680.26,705.85,709.28,714.9,748.82,757.1,766.68,12.8,3.9,63.22,597.41,604.02,542.97,543.02
02/10/2020,37.38,92.69,119.18,12.66,2.61,17.13,8,8.88,62.12,23.11,55.08,2.58,26.58,15.53,8.07,27.8,5.68,16.13,88.6,88.82,89.86,105.75,105.75,107.64,163.08,163.86,166.11,170.96,171.69,211.73,216.53,310.38,313.3,333.09,348.12,475.29,487.12,488.8,491.84,511.77,529.91,608.29,613.29,615.37,626.1,647.58,654.66,656.05,702.27,679.97,695.86,713.93,707.64,702.93,731.03,736.46,743.63,12.44,4.7,63.87,654.5,606.66,542.12,541.38
02/11/2020,34.29,91.2,116.22,11.23,2.16,16.44,7.24,8.54,62.6,22.99,49.25,2.19,24.94,14.82,7.62,29.67,4.36,12.84,79.52,80.23,81.94,96.9,96.9,101.32,152.93,155.1,158.83,165.85,166.6,203.13,208.51,301.17,304.48,321.94,337.86,462.68,475.44,478.79,481.96,502.44,522.22,604.9,610.22,613,621.92,644.52,666.21,671.33,736.3,738.48,760.55,780.93,774.6,760.11,768.84,755,741.72,11.12,3.78,62.56,653.17,601.86,537.39,535.9
02/12/2020,30.49,86.99,113.66,9.46,1.97,13.43,6.67,7.33,57.21,21.23,45.77,2.05,23.89,13.26,6.99,25.57,3.64,11.89,71.1,71.52,72.92,86.65,86.65,90.18,137.74,139.41,142.52,148.88,150.09,184.04,192.84,282.49,288.18,303.8,320.03,442.15,454.49,458.47,461.75,480.16,500.13,585.95,593.29,598.87,608.69,630.53,655.2,660.44,722.07,730.45,757.18,780.28,783.06,786.78,813.89,813.54,803.05,10.43,3.23,59.23,639.98,580.25,517.42,515.28
13/02/2020,31.03,79.5,114.05,9.35,1.95,13.57,6.56,7.3,55.13,19.29,42.37,2.13,23.96,12.73,6.85,23.74,4.05,11.89,70.25,70.46,71.65,84.67,84.67,86.75,129.71,130.65,133.11,137.36,138.19,172.15,177.59,258.8,262.92,278.28,293.32,417.95,433.21,438.41,441.92,460.78,478.9,560.2,567.62,573.65,584.81,606.34,634.82,641.29,703.15,712.88,740.15,761.57,764.67,769.98,799.8,806.64,813.45,10.16,3.64,57.47,616.37,555,494.26,492.39
14/02/2020,34.37,78.93,116.92,10.61,2.12,16.74,6.89,8.03,58.33,21.01,40.5,2.26,25.21,13.25,7.02,25.72,5.46,12.63,74.47,74.78,75.75,88.84,88.84,90.67,131.36,131.77,133.19,135.3,135.42,171.19,174.49,254,255.48,272.66,284.77,406.7,417.96,419.72,422.36,441.94,459.49,543.63,550.69,554.69,566.82,587.33,613.27,620,683.94,693.42,721.99,745.14,747.92,752.58,783.35,789.46,795.48,10,4.46,59.52,596.23,538.96,475.62,473.43
15/02/2020,29.45,78.32,111.65,8.74,1.82,14.27,6.1,8.16,57.65,20.29,37.24,2.08,22.84,12.07,6.55,26.08,3.68,10.33,65.29,65.81,67.33,80.03,80.03,84.03,123.4,125.36,128.89,134.67,135.19,166.38,170.49,249.95,252.78,266.8,279.64,397.6,408,410.75,413.41,431.34,448.35,523.5,529.12,533.94,544.08,565.38,594.52,600.31,663.86,673.12,699.54,722.36,726.35,733.09,766.56,774.85,781.79,9.26,3.13,56.39,575.23,520.16,462,460.65
16/02/2020,30.53,77.4,112.5,8.76,1.85,13.79,6.2,9.22,54.13,20.67,36.4,2.14,23.3,11.75,6.36,22.83,4.27,10.71,65.38,65.6,66.66,78.63,78.63,80.65,117.53,118.18,120.07,123.38,124.08,157.26,163.38,242.62,246.33,261.03,273.42,390.44,399.4,401.14,403.53,420.13,434.99,509.42,515.94,520.38,530.31,548.63,572.24,578.02,637.83,649.6,677.89,701.57,705.62,711.55,740.36,748.05,757.78,9.04,3.68,55.92,556.45,505.36,447.24,445.95
17/02/2020,32.18,74.44,113.03,9.22,1.85,15.42,6.2,9.74,56,23.03,34.03,2.18,23.53,11.9,6.44,24.12,4.73,10.66,66.19,66.46,67.61,79.52,79.52,81.69,116.3,117.1,119.21,122.21,122.51,156.25,158.87,233.96,235.87,251.11,263.34,383.19,395.24,397.65,400.11,418.28,432.64,500.69,505.37,507.81,517.48,535.73,560.53,566.44,626.69,632.33,657.48,681.86,683.69,687.82,718.7,727.54,735.88,8.84,3.94,56.42,543.58,498.88,441.99,441.49
18/02/2020,31.28,75.35,111.7,9.12,1.76,14.78,6.02,9.08,55.69,23.78,32.88,2.09,22.89,11.7,6.21,24.54,4.31,9.88,63.93,64.37,65.63,77.34,77.34,80.21,114.2,115.23,117.36,120.56,120.83,153.54,157.29,233.55,235.67,250.5,262,377.91,387.02,388.16,390.25,407.36,423.07,497.68,502.75,505.13,513.46,530.65,550.19,554.94,613.62,620.4,645.79,671.43,674.22,678.23,705.77,710.5,714.92,8.45,3.63,55.74,537.39,494.62,436.61,435.03
19/02/2020,27.8,73.69,107.85,8.41,1.57,12.43,5.56,7.9,51.91,21.48,30.91,2.02,21.47,10.88,5.81,22.39,3.17,8.53,57.73,58.2,59.68,70.86,70.86,74.18,106.63,108.07,110.95,115.38,115.99,145.94,151.09,226.23,229.54,242.94,254.6,368.19,378.65,381.57,383.94,399.61,414.35,482.4,487.61,492.07,500.72,519.05,542.52,546.91,602.36,608.49,631.95,655,657.81,663.05,690.93,697.65,704.71,7.96,2.82,52.7,527.4,479.21,425.27,424.41
20/02/2020,29.52,71.86,108.86,8.92,1.55,12.22,5.6,7.65,49.52,20.12,29.61,1.88,22.06,10.74,5.62,20.39,3.83,8.84,59.23,59.5,60.41,70.74,70.74,72.43,102.36,102.92,104.44,108.07,108.84,140.51,145.01,217.96,220.42,234.62,246.16,360.05,370.62,372.45,374.41,388.65,402.18,473.08,478.56,481.47,489.73,506.14,526.39,531.38,586.16,595.97,621.24,643.17,645.69,649.37,673.68,679.01,686.06,7.64,3.57,52.68,513.03,469.71,414.33,412.68
21/02/2020,27.84,68.82,107.14,8.39,1.89,12.91,5.8,7.7,51.17,19.37,27.62,2.39,21.49,10.14,6.09,20.81,3.88,9.07,56.74,56.61,57.51,68.16,68.16,70.62,99.27,100.5,103.55,107,106.95,136.04,138.45,208.32,211.15,225.02,237.66,351.51,360.37,362.9,365.57,382.07,396.35,461.21,465.61,469.27,478.53,494.98,516.32,521.55,575.66,580.41,603.52,624.24,626.69,633.03,661.09,667.7,673.61,7.66,3.15,50.46,502.34,459.12,408.11,407.23
22/02/2020,32.61,71.17,109.27,10.19,1.45,16.24,5.58,8.34,52.44,21.49,27.34,1.84,22.56,11.81,5.57,23.65,4.65,8.2,61.28,62.12,63.65,74.11,74.11,76.48,103.98,104.05,104.4,103.63,103.72,137.82,143.02,215.25,217.02,233.46,242.65,351.76,360.68,361.27,362.79,380.02,392.57,459.4,465.02,467.25,476.01,491.88,509.97,514.29,569.3,574.76,599.38,622.37,624.34,625.47,648.77,651.4,656.07,7.32,4.08,54.72,498.37,456.33,400.15,399.55
23/02/2020,26.15,69.04,103.85,7.57,1.75,12.28,5.44,6.91,52.41,20.04,25.11,2.3,20.29,9.45,5.77,22.3,3.4,8.58,53.22,53.13,54.09,64.47,64.47,67.4,94.11,95.93,100.01,107.12,107.63,135.35,136.82,206.33,208.13,220.38,232.14,344.57,355.31,358.18,360.59,375.94,389.26,451.69,455.28,457.87,465.37,480.92,501.55,506.52,562.24,567.96,589.15,609.89,610.97,614.48,642.31,649.73,654.39,7.38,2.88,49.53,487.79,449.9,399.94,399.21
24/02/2020,32.66,70.22,107.67,9.48,1.63,16.16,5.74,7.72,51.54,20.41,26.91,2.11,22.42,10.97,5.54,22.42,4.92,10.7,63.11,63.25,64.12,74.83,74.83,75.59,101.72,101.22,101.28,99,98.78,132.87,137.82,209.61,212.76,229.18,240.1,347.95,354.09,353.08,354.32,371.05,383.1,450.39,455.92,458.33,467.47,481.7,497.13,501.34,553.62,557.95,582.69,604.84,607.5,610.56,634.07,636.31,638.96,8.07,4.17,52.94,487.41,447.44,392.88,391.86
25/02/2020,30.07,68.27,103.39,7.99,1.53,13.86,5.32,6.89,52.92,19.34,27.3,2.06,20.8,9.97,5.32,23.71,3.76,15.38,67.22,66.88,67.25,79.52,79.52,79.78,106.59,106.53,107.79,109.15,108.94,139.37,138.81,206.67,206.84,219.61,229.07,339.25,352.4,356.1,358.51,375.42,388.43,445.08,448.04,449.77,457.64,473.35,493.75,498.37,554.22,558.02,578.71,598.06,597.88,598.7,625.53,632.77,638.54,10.24,3.3,50.6,480.34,444.91,395.51,395.65
26/02/2020,33.23,70.62,102.41,7.73,1.53,13.22,5.3,6.5,49.43,18.5,36.22,2.06,20.92,9.69,5.09,21.3,3.78,17.96,82.39,81.71,81.58,96.05,96.05,95.2,129.61,127.92,126.66,119.23,117.37,148.88,146.67,216.99,217.47,230.06,237.44,339.75,344.82,344.4,345.73,360.12,373.05,444.81,450.27,453.02,460.12,472.98,484.46,488.12,539.75,547.48,571.43,591.89,594.94,598.89,621.74,623.81,625.46,12.8,3.33,49.67,477.6,440.56,387.33,385.17
27/02/2020,36.11,77.63,101.58,7.56,1.46,13.37,5.13,6.45,49.15,17.43,47.65,1.98,20.98,9.38,4.99,21.29,3.86,16.36,93.54,93.62,94.5,110.18,110.18,111.21,158.2,157.22,156.45,148.93,146.66,179.8,173.07,248.35,244.2,255.07,254.34,350.75,354.64,354.01,355.14,368.71,377.6,431.71,435.41,438.28,447.62,463.32,485.37,489.83,540.86,542.11,562.52,580.04,580.61,583.43,609.64,616.59,623.07,13.14,3.43,50.56,470.98,431.29,381.86,382.25
28/02/2020,35.25,86.33,100.52,7.12,1.49,12.99,5.02,6.29,48.66,17.17,52.37,2.03,20.72,8.89,4.84,21.18,3.76,15.18,92.24,92.74,94.04,109.79,109.79,112.29,165.47,166.24,168.07,169.01,168.49,203.61,202.44,287.68,285.66,296.44,296.81,388.61,385.34,379.72,379.09,387.68,390.96,439.76,442.13,442.13,447.54,458.89,470.32,474.44,527.18,536.88,560.64,579.39,581.17,582.86,603.75,605.5,608.21,12.74,3.28,50.15,462.87,439.88,391.49,392.29
29/02/2020,33.08,84.56,99.16,6.62,1.39,12.42,4.74,6.21,47.45,16.36,50.06,1.99,20.13,8.45,4.67,20.59,3.35,12.94,85.33,85.73,87.16,102.42,102.42,105.69,156.98,158.43,161.46,166.94,167.7,202.98,207.04,292.75,295.43,307.06,316.56,417.23,420.77,418.35,418.46,427.94,429.88,459.2,457.35,453.9,456.34,466.19,475.16,478.01,524.3,524.63,545.02,562.25,564.44,569.96,597.34,603.78,607.9,12.12,3.01,48.77,469.7,464.35,422.43,425.59
