yyyy/mm/dd, reachID=1, reachID=2, reachID=3, reachID=4, reachID=5, reachID=6, reachID=7, reachID=8, reachID=9, reachID=10, reachID=11, reachID=12, reachID=13, reachID=14, reachID=15, reachID=16, reachID=17, reachID=18, reachID=19, reachID=20, reachID=21, reachID=22, reachID=23, reachID=24, reachID=25, reachID=26, reachID=27, reachID=28, reachID=29, reachID=30, reachID=31, reachID=32, reachID=33, reachID=34, reachID=35, reachID=36, reachID=37, reachID=38, reachID=39, reachID=40, reachID=41, reachID=42, reachID=43, reachID=44, reachID=45, reachID=46, reachID=47, reachID=48, reachID=49, reachID=50, reachID=51, reachID=52, reachID=53, reachID=54, reachID=55, reachID=56, reachID=57, reachID=58, reachID=59, reachID=60, reachID=61, reachID=62, reachID=63, reachID=64, reachID=65, reachID=66, reachID=67, reachID=68
02/18/2021,0.075,0.174,0.242,0.492,0.042,0.561,0.62,0.728,0.127,0.994,1.133,1.383,1.478,1.578,1.693,1.401,3.171,3.56,0.013,3.635,0.011,3.682,2.254,5.995,6.124,6.46,3.45,10.242,10.377,10.674,11.116,11.309,8.554,20.114,20.383,21.546,21.628,21.843,21.989,22.096,23.644,23.788,26.794,1.929,29.183,29.271,29.403,29.653,30.041,31.602,2.619,34.892,35.89,36.133,37.122,38.256,38.749,39.921,42.549,43.967,44.489,44.933,45.499,46.178,47.209,47.802,49.034,50.473
02/19/2021,0.075,0.173,0.24,0.483,0.042,0.551,0.608,0.713,0.124,0.972,1.102,1.34,1.43,1.53,1.645,1.386,3.094,3.463,0.013,3.536,0.01,3.583,2.216,5.857,5.985,6.319,3.265,9.915,10.048,10.344,10.749,10.942,7.944,19.132,19.382,20.427,20.511,20.728,20.877,20.987,22.447,22.584,25.509,1.687,27.591,27.664,27.775,27.982,28.323,29.745,2.578,32.923,33.799,33.973,34.896,35.853,36.198,37.236,39.602,40.662,40.999,41.3,41.662,42.126,42.808,43.192,44.024,45.06
02/20/2021,0.075,0.173,0.24,0.479,0.041,0.546,0.601,0.705,0.119,0.955,1.071,1.294,1.381,1.479,1.593,1.371,3.025,3.37,0.013,3.442,0.01,3.488,2.189,5.734,5.86,6.189,3.188,9.7,9.82,10.102,10.481,10.664,7.46,18.359,18.591,19.458,19.532,19.727,19.854,19.946,21.324,21.448,24.324,1.549,26.248,26.317,26.421,26.618,26.95,28.349,2.552,31.491,32.35,32.513,33.423,34.34,34.645,35.64,37.907,38.806,39.052,39.282,39.539,39.888,40.366,40.619,41.178,41.912
02/21/2021,0.075,0.172,0.239,0.477,0.04,0.541,0.595,0.697,0.117,0.943,1.056,1.274,1.358,1.456,1.566,1.361,2.987,3.313,0.012,3.384,0.01,3.429,2.179,5.664,5.788,6.115,3.722,10.148,10.236,10.469,10.813,10.95,7.258,18.4,18.583,19.31,19.356,19.483,19.535,19.569,20.795,20.864,23.56,1.473,25.306,25.362,25.448,25.616,25.919,27.248,2.53,30.336,31.142,31.278,32.163,33.028,33.304,34.276,36.509,37.378,37.611,37.83,38.07,38.396,38.823,39.036,39.495,40.093
02/22/2021,0.075,0.172,0.239,0.475,0.04,0.538,0.588,0.681,0.114,0.922,1.031,1.243,1.327,1.423,1.534,1.355,2.949,3.267,0.012,3.337,0.01,3.382,2.168,5.605,5.728,6.052,3.576,9.944,10.068,10.351,10.732,10.914,7.19,18.342,18.562,19.29,19.357,19.531,19.635,19.711,21.006,21.107,23.84,1.412,25.447,25.482,25.536,25.644,25.882,27.035,2.512,30.02,30.686,30.744,31.559,32.262,32.438,33.34,35.477,36.253,36.445,36.633,36.833,37.12,37.496,37.684,38.106,38.676
02/23/2021,0.076,0.173,0.241,0.48,0.039,0.543,0.593,0.684,0.112,0.919,1.021,1.234,1.32,1.413,1.517,1.358,2.933,3.255,0.012,3.321,0.01,3.363,2.163,5.578,5.697,6.016,3.528,9.85,9.957,10.223,10.612,10.78,7.173,18.185,18.386,19.148,19.194,19.324,19.382,19.423,20.645,20.723,23.426,1.351,25.041,25.093,25.171,25.326,25.614,26.89,2.496,29.916,30.675,30.784,31.637,32.409,32.587,33.452,35.457,36.017,36.096,36.199,36.281,36.453,36.67,36.783,37.092,37.574
02/24/2021,0.077,0.178,0.255,0.519,0.039,0.585,0.644,0.743,0.112,0.977,1.089,1.33,1.442,1.524,1.592,1.4,3.042,3.415,0.012,3.469,0.01,3.505,2.189,5.736,5.842,6.145,4.137,10.547,10.569,10.739,11.151,11.29,8.368,19.871,19.993,21.06,21.045,20.979,20.838,20.735,21.711,21.671,23.99,1.325,25.301,25.314,25.338,25.407,25.615,26.721,2.48,29.664,30.325,30.388,31.204,31.922,32.104,33,35.1,35.82,35.979,36.139,36.292,36.518,36.761,36.847,37.037,37.338
02/25/2021,0.079,0.185,0.293,0.619,0.039,0.695,0.796,0.937,0.124,1.192,1.352,1.725,1.993,2.105,2.08,1.533,3.703,4.22,0.012,4.254,0.01,4.282,2.472,6.788,6.858,7.099,5.536,12.805,12.787,12.89,13.447,13.639,11.855,25.876,25.923,27.733,27.665,27.383,26.997,26.696,27.311,27.067,28.601,1.367,29.225,29.122,28.98,28.763,28.682,29.1,2.468,31.736,31.955,31.794,32.422,32.727,32.651,33.356,35.178,35.644,35.709,35.807,35.891,36.069,36.293,36.403,36.688,37.122
02/26/2021,0.091,0.222,0.392,0.819,0.04,0.908,1.057,1.319,0.159,1.694,2.015,2.568,3.028,3.418,3.407,1.97,5.519,6.25,0.012,6.293,0.01,6.308,4.154,10.521,10.594,10.87,7.463,18.327,18.167,18.098,18.955,19.098,17.63,37.148,37.128,39.32,39.168,38.7,38.114,37.659,38.007,37.612,38.547,1.469,38.667,38.465,38.177,37.701,37.35,37.067,2.457,39.354,39.005,38.52,38.849,38.378,37.701,37.9,38.834,38.278,37.9,37.69,37.387,37.212,36.969,36.855,36.803,36.988
02/27/2021,0.1,0.285,0.548,1.215,0.041,1.322,1.516,1.867,0.236,2.51,3.148,3.936,4.529,5.085,5.366,2.689,8.325,9.228,0.012,9.379,0.01,9.411,7.083,16.642,16.828,17.492,10.468,28.161,28.025,28.05,29.354,29.572,24.447,54.493,54.511,56.798,56.588,56.006,55.284,54.715,54.715,54.192,54.582,1.468,54.123,53.823,53.393,52.659,52.032,51.014,2.446,52.939,52.023,51.24,51.308,50.207,49.05,48.822,48.925,47.232,46.282,45.638,44.723,43.911,42.636,41.914,40.75,39.912
02/28/2021,0.113,0.294,0.548,1.291,0.042,1.411,1.634,1.996,0.238,2.684,3.465,4.33,4.925,5.492,6.044,2.842,9.207,10.228,0.013,10.515,0.01,10.643,9.028,19.879,20.174,21.332,11.99,34.107,34.357,34.924,36.491,37.193,28.578,66.49,66.927,69.342,69.376,69.384,69.27,69.147,69.946,69.786,71.36,1.422,71.767,71.593,71.334,70.872,70.486,69.87,2.434,71.864,70.92,70.052,70.007,68.536,67.052,66.516,65.982,63.289,61.775,60.686,59.142,57.693,55.448,54.167,51.897,49.856
03/01/2021,0.119,0.297,0.532,1.28,0.042,1.398,1.614,1.961,0.216,2.603,3.335,4.159,4.72,5.25,5.779,2.888,8.974,9.853,0.013,10.103,0.01,10.229,9.542,19.951,20.194,21.271,11.457,33.426,33.635,34.178,35.392,36.05,26.239,62.942,63.488,65.776,65.914,66.254,66.547,66.773,68.357,68.607,71.847,1.359,73.96,74.084,74.258,74.575,75.01,76.567,2.423,79.612,80.442,80.546,81.341,81.842,81.681,82.149,83.19,82.106,81.188,80.447,79.229,77.913,75.514,73.994,71.092,68.203
03/02/2021,0.121,0.297,0.518,1.289,0.043,1.41,1.631,1.977,0.195,2.601,3.326,4.128,4.676,5.207,5.749,3.038,9.122,9.927,0.013,10.173,0.01,10.296,10.013,20.463,20.644,21.715,11.623,33.982,34.128,34.544,35.425,35.884,25.508,61.736,62.096,63.956,64.022,64.192,64.296,64.37,65.599,65.698,68.389,1.305,70,70.06,70.147,70.326,70.641,72.011,2.411,75.032,75.976,76.225,77.2,78.383,78.94,80.135,82.754,84.132,84.579,84.932,85.321,85.731,86.115,86.171,86.013,85.511
03/03/2021,0.123,0.298,0.502,1.229,0.043,1.348,1.565,1.905,0.175,2.497,3.205,3.969,4.488,5.011,5.556,3.069,8.969,9.733,0.013,9.978,0.01,10.094,10.202,20.43,20.592,21.642,11.452,33.704,33.863,34.249,34.942,35.352,24.399,60.045,60.415,62.044,62.143,62.389,62.574,62.711,64.055,64.21,67.077,1.322,68.839,68.915,69.021,69.228,69.557,70.892,2.399,73.843,74.624,74.749,75.589,76.373,76.589,77.479,79.541,80.277,80.469,80.666,80.909,81.277,81.882,82.259,83.106,84.147
03/04/2021,0.12,0.284,0.465,1.116,0.043,1.23,1.431,1.738,0.158,2.274,2.926,3.605,4.054,4.533,5.07,2.855,8.245,8.995,0.013,9.244,0.01,9.358,9.879,19.369,19.582,20.616,10.685,31.981,32.255,32.747,33.363,33.758,22.646,56.744,57.127,58.516,58.647,58.959,59.208,59.391,60.815,61.008,64.006,1.253,65.845,65.947,66.09,66.365,66.77,68.31,2.387,71.357,72.322,72.551,73.48,74.481,74.852,75.861,78.112,79.036,79.284,79.502,79.736,80.039,80.408,80.572,80.91,81.354
03/05/2021,0.115,0.266,0.417,0.99,0.043,1.096,1.275,1.544,0.145,1.999,2.516,3.091,3.426,3.804,4.227,2.51,7,7.652,0.013,7.863,0.01,7.947,8.67,16.711,16.905,17.786,9.219,27.595,27.883,28.394,28.989,29.392,19.974,49.751,50.154,51.357,51.525,51.935,52.31,52.601,54.272,54.59,58.078,1.23,60.396,60.578,60.837,61.314,61.92,63.926,2.376,67.148,68.374,68.722,69.74,70.926,71.413,72.506,74.905,76.04,76.405,76.718,77.092,77.548,78.169,78.481,79.088,79.781
03/06/2021,0.11,0.248,0.372,0.883,0.042,0.983,1.144,1.387,0.135,1.795,2.229,2.721,2.991,3.296,3.648,2.274,6.141,6.737,0.012,6.922,0.01,6.994,7.739,14.824,15.024,15.772,8.072,24.371,24.665,25.161,25.711,26.059,18.238,44.657,45.043,46.044,46.195,46.549,46.846,47.063,48.542,48.764,51.862,1.217,53.809,53.936,54.119,54.47,54.96,56.742,2.364,59.896,61.101,61.48,62.547,63.948,64.661,65.974,68.827,70.616,71.305,71.855,72.54,73.279,74.264,74.741,75.596,76.485
03/07/2021,0.107,0.236,0.335,0.776,0.042,0.867,1.003,1.204,0.125,1.556,1.886,2.286,2.478,2.706,2.977,1.962,5.119,5.629,0.012,5.776,0.01,5.843,6.237,12.172,12.376,13.04,6.434,19.999,20.31,20.844,21.392,21.78,14.705,36.9,37.359,38.351,38.561,39.061,39.532,39.894,41.695,42.073,45.721,1.208,48.13,48.326,48.6,49.098,49.718,51.729,2.352,54.925,56.148,56.501,57.522,58.737,59.26,60.387,62.872,64.221,64.73,65.167,65.735,66.406,67.409,67.97,69.113,70.438
03/08/2021,0.106,0.228,0.316,0.71,0.041,0.793,0.908,1.075,0.118,1.384,1.644,1.975,2.115,2.285,2.493,1.767,4.41,4.845,0.012,4.953,0.01,5.012,5.115,10.207,10.39,10.953,5.386,16.797,17.054,17.516,17.991,18.317,11.979,30.654,31.019,31.828,31.99,32.379,32.73,33,34.6,34.892,38.25,1.199,40.465,40.639,40.887,41.352,41.954,43.997,2.341,47.239,48.621,49.098,50.245,51.852,52.715,54.136,57.134,59.027,59.723,60.257,60.899,61.576,62.465,62.907,63.751,64.723
03/09/2021,0.105,0.223,0.301,0.659,0.041,0.736,0.835,0.973,0.115,1.25,1.448,1.735,1.843,1.985,2.151,1.653,3.932,4.319,0.012,4.412,0.009,4.467,4.321,8.861,9.028,9.518,4.596,14.526,14.745,15.155,15.582,15.866,10.232,26.419,26.719,27.422,27.552,27.869,28.142,28.351,29.815,30.048,33.177,1.191,35.165,35.302,35.496,35.862,36.359,38.119,2.329,41.214,42.371,42.726,43.762,45.1,45.774,47.047,49.829,51.58,52.269,52.828,53.551,54.369,55.595,56.285,57.659,59.17
03/10/2021,0.105,0.221,0.293,0.629,0.04,0.702,0.792,0.918,0.114,1.179,1.333,1.588,1.681,1.806,1.936,1.581,3.627,3.975,0.012,4.058,0.009,4.108,3.732,7.905,8.059,8.505,4.022,12.904,13.091,13.463,13.86,14.112,8.921,23.328,23.59,24.228,24.342,24.62,24.85,25.025,26.408,26.604,29.583,1.182,31.412,31.523,31.678,31.976,32.402,33.975,2.318,36.972,37.988,38.266,39.229,40.39,40.929,42.083,44.637,46.064,46.582,47.009,47.548,48.18,49.123,49.658,50.772,52.091
03/11/2021,0.105,0.219,0.288,0.6,0.039,0.668,0.744,0.861,0.113,1.119,1.261,1.499,1.589,1.7,1.826,1.519,3.435,3.762,0.011,3.842,0.009,3.891,3.298,7.253,7.403,7.827,3.654,11.838,12.005,12.346,12.725,12.95,7.915,21.138,21.372,21.958,22.057,22.296,22.483,22.625,23.928,24.091,26.934,1.174,28.641,28.735,28.865,29.121,29.504,30.971,2.306,33.908,34.845,35.08,36.002,37.059,37.515,38.59,40.977,42.171,42.571,42.91,43.33,43.84,44.593,45.018,45.915,46.987
03/12/2021,0.103,0.216,0.284,0.576,0.038,0.64,0.704,0.812,0.113,1.062,1.186,1.405,1.49,1.594,1.714,1.475,3.265,3.58,0.011,3.657,0.009,3.704,2.912,6.676,6.819,7.222,3.373,10.939,11.094,11.423,11.796,12.014,7.132,19.411,19.629,20.19,20.28,20.501,20.672,20.8,22.068,22.216,24.988,1.166,26.613,26.694,26.805,27.027,27.374,28.747,2.295,31.629,32.492,32.686,33.567,34.522,34.901,35.906,38.169,39.222,39.56,39.853,40.211,40.656,41.298,41.65,42.381,43.254
03/13/2021,0.102,0.214,0.281,0.562,0.037,0.623,0.683,0.782,0.112,1.029,1.147,1.35,1.431,1.533,1.649,1.452,3.168,3.478,0.011,3.551,0.009,3.596,2.731,6.385,6.517,6.893,3.246,10.454,10.584,10.879,11.233,11.422,6.817,18.477,18.658,19.166,19.234,19.401,19.513,19.595,20.759,20.864,23.484,1.157,24.997,25.064,25.155,25.348,25.667,26.98,2.284,29.826,30.652,30.826,31.687,32.593,32.929,33.89,36.063,36.999,37.278,37.527,37.821,38.201,38.735,39.022,39.629,40.381
03/14/2021,0.1,0.21,0.276,0.555,0.036,0.615,0.675,0.769,0.112,1.013,1.123,1.308,1.384,1.484,1.595,1.435,3.095,3.4,0.011,3.472,0.009,3.517,2.699,6.271,6.395,6.751,3.258,10.3,10.404,10.665,11.002,11.168,6.852,18.235,18.377,18.836,18.885,19.009,19.078,19.13,20.226,20.305,22.816,1.149,24.222,24.273,24.34,24.489,24.761,25.943,2.272,28.714,29.43,29.545,30.349,31.124,31.375,32.27,34.348,35.204,35.453,35.68,35.944,36.29,36.762,37.008,37.525,38.175
03/15/2021,0.096,0.204,0.27,0.541,0.035,0.6,0.659,0.751,0.111,0.992,1.094,1.271,1.346,1.446,1.559,1.419,3.043,3.343,0.011,3.414,0.008,3.457,2.707,6.22,6.35,6.713,3.246,10.261,10.383,10.664,11.006,11.18,7.323,18.725,18.885,19.356,19.407,19.532,19.59,19.627,20.665,20.71,23.051,1.141,24.265,24.285,24.309,24.384,24.586,25.614,2.261,28.314,28.944,29.017,29.784,30.473,30.66,31.497,33.457,34.15,34.314,34.475,34.649,34.905,35.248,35.428,35.845,36.422
03/16/2021,0.095,0.202,0.267,0.53,0.035,0.588,0.645,0.736,0.11,0.977,1.078,1.254,1.327,1.425,1.533,1.413,3.009,3.306,0.01,3.376,0.008,3.418,2.652,6.125,6.251,6.604,3.232,10.128,10.239,10.507,10.844,11.011,7.275,18.503,18.653,19.115,19.166,19.291,19.357,19.403,20.469,20.539,23.014,1.134,24.418,24.471,24.539,24.688,24.952,26.069,2.251,28.769,29.383,29.43,30.161,30.73,30.802,31.53,33.296,33.789,33.876,33.985,34.093,34.285,34.529,34.648,34.94,35.372
03/17/2021,0.095,0.201,0.264,0.516,0.034,0.571,0.623,0.714,0.11,0.951,1.053,1.227,1.301,1.399,1.509,1.405,2.976,3.272,0.01,3.342,0.008,3.385,2.619,6.058,6.186,6.541,3.162,9.999,10.117,10.392,10.73,10.903,7.049,18.175,18.349,18.84,18.905,19.062,19.164,19.239,20.356,20.447,22.944,1.126,24.292,24.333,24.384,24.502,24.738,25.808,2.24,28.49,29.113,29.18,29.933,30.605,30.794,31.63,33.57,34.186,34.281,34.376,34.437,34.554,34.638,34.652,34.746,35.006
03/18/2021,0.094,0.198,0.262,0.507,0.033,0.561,0.609,0.698,0.109,0.932,1.031,1.203,1.276,1.374,1.482,1.395,2.94,3.233,0.01,3.302,0.008,3.344,2.551,5.95,6.078,6.433,3.057,9.788,9.907,10.184,10.524,10.699,6.629,17.554,17.731,18.226,18.294,18.459,18.57,18.652,19.779,19.877,22.405,1.119,23.807,23.86,23.928,24.077,24.345,25.498,2.229,28.21,28.899,29,29.777,30.484,30.664,31.467,33.334,33.898,33.996,34.105,34.209,34.395,34.636,34.753,35.017,35.364
03/19/2021,0.093,0.196,0.259,0.497,0.032,0.548,0.595,0.684,0.109,0.915,1.014,1.185,1.258,1.355,1.463,1.386,2.911,3.201,0.01,3.27,0.008,3.311,2.485,5.85,5.977,6.329,2.954,9.576,9.694,9.969,10.306,10.48,6.28,16.985,17.158,17.646,17.712,17.871,17.976,18.053,19.163,19.257,21.763,1.112,23.156,23.209,23.277,23.43,23.701,24.865,2.218,27.574,28.277,28.389,29.174,29.914,30.131,30.97,32.908,33.581,33.731,33.877,34.023,34.236,34.473,34.566,34.775,35.093
03/20/2021,0.093,0.194,0.256,0.487,0.031,0.535,0.582,0.67,0.108,0.896,0.995,1.165,1.238,1.335,1.443,1.376,2.881,3.169,0.01,3.238,0.008,3.278,2.428,5.761,5.887,6.235,2.859,9.385,9.501,9.772,10.106,10.279,5.978,16.479,16.647,17.126,17.19,17.344,17.445,17.519,18.618,18.709,21.196,1.104,22.574,22.626,22.691,22.84,23.108,24.257,2.208,26.947,27.638,27.744,28.522,29.249,29.461,30.296,32.236,32.931,33.096,33.254,33.42,33.658,33.949,34.083,34.381,34.795
03/21/2021,0.092,0.192,0.253,0.478,0.03,0.522,0.568,0.655,0.107,0.878,0.976,1.145,1.217,1.314,1.421,1.371,2.853,3.139,0.01,3.207,0.007,3.247,2.401,5.702,5.826,6.17,2.81,9.266,9.377,9.639,9.968,10.134,5.797,16.147,16.305,16.77,16.829,16.97,17.057,17.121,18.191,18.273,20.717,1.097,22.061,22.109,22.17,22.311,22.571,23.701,2.197,26.374,27.055,27.157,27.929,28.645,28.852,29.679,31.603,32.282,32.439,32.591,32.749,32.98,33.267,33.403,33.713,34.151
03/22/2021,0.091,0.19,0.251,0.472,0.029,0.512,0.558,0.644,0.107,0.864,0.959,1.127,1.199,1.294,1.4,1.366,2.828,3.111,0.01,3.179,0.007,3.218,2.375,5.647,5.77,6.112,2.77,9.166,9.276,9.538,9.865,10.031,5.694,15.939,16.093,16.551,16.607,16.742,16.823,16.881,17.932,18.007,20.415,1.09,21.728,21.772,21.826,21.956,22.204,23.3,2.186,25.945,26.599,26.689,27.445,28.132,28.32,29.131,31.029,31.689,31.84,31.986,32.139,32.364,32.642,32.772,33.071,33.495
03/23/2021,0.091,0.189,0.25,0.47,0.029,0.509,0.554,0.639,0.106,0.858,0.953,1.119,1.191,1.285,1.389,1.362,2.811,3.09,0.01,3.157,0.007,3.195,2.359,5.608,5.73,6.068,2.74,9.089,9.196,9.453,9.777,9.939,5.632,15.782,15.932,16.382,16.437,16.567,16.644,16.699,17.737,17.809,20.199,1.083,21.497,21.54,21.592,21.718,21.961,23.04,2.175,25.666,26.304,26.385,27.13,27.793,27.964,28.757,30.619,31.238,31.369,31.501,31.634,31.839,32.091,32.209,32.488,32.897
03/24/2021,0.09,0.188,0.249,0.468,0.028,0.507,0.551,0.636,0.106,0.854,0.948,1.113,1.184,1.278,1.381,1.358,2.799,3.075,0.01,3.142,0.007,3.18,2.35,5.583,5.705,6.041,2.706,9.025,9.131,9.386,9.708,9.869,5.577,15.655,15.804,16.251,16.305,16.435,16.511,16.566,17.597,17.667,20.039,1.076,21.32,21.361,21.409,21.531,21.768,22.831,2.165,25.44,26.069,26.146,26.885,27.538,27.703,28.489,30.334,30.933,31.053,31.175,31.295,31.485,31.71,31.811,32.057,32.429
03/25/2021,0.089,0.187,0.248,0.467,0.027,0.505,0.548,0.632,0.106,0.852,0.946,1.11,1.181,1.275,1.377,1.354,2.79,3.064,0.01,3.13,0.007,3.168,2.348,5.569,5.69,6.023,2.69,8.989,9.092,9.342,9.661,9.819,5.529,15.554,15.699,16.138,16.19,16.315,16.387,16.438,17.457,17.526,19.884,1.069,21.156,21.197,21.245,21.366,21.603,22.661,2.154,25.257,25.882,25.957,26.692,27.336,27.494,28.271,30.097,30.681,30.795,30.913,31.027,31.211,31.427,31.522,31.754,32.108
03/26/2021,0.089,0.186,0.248,0.467,0.027,0.504,0.547,0.63,0.106,0.85,0.943,1.106,1.177,1.27,1.372,1.352,2.783,3.055,0.009,3.12,0.007,3.157,2.363,5.573,5.692,6.023,2.691,8.985,9.083,9.329,9.644,9.799,5.519,15.52,15.66,16.095,16.145,16.264,16.332,16.38,17.385,17.45,19.786,1.062,21.038,21.077,21.122,21.238,21.47,22.511,2.143,25.089,25.704,25.776,26.505,27.144,27.3,28.073,29.892,30.473,30.586,30.702,30.812,30.992,31.198,31.287,31.506,31.847
03/27/2021,0.089,0.186,0.248,0.47,0.026,0.506,0.549,0.632,0.105,0.853,0.946,1.108,1.178,1.271,1.372,1.363,2.793,3.06,0.009,3.123,0.006,3.16,2.545,5.754,5.861,6.17,2.822,9.234,9.305,9.516,9.813,9.943,5.644,15.768,15.881,16.284,16.32,16.409,16.448,16.475,17.437,17.487,19.773,1.055,20.996,21.032,21.072,21.182,21.407,22.431,2.133,24.992,25.596,25.663,26.385,27.01,27.159,27.921,29.72,30.285,30.391,30.503,30.609,30.785,30.988,31.077,31.295,31.633
03/28/2021,0.089,0.186,0.249,0.476,0.026,0.512,0.555,0.637,0.105,0.862,0.952,1.112,1.183,1.275,1.375,1.411,2.842,3.101,0.009,3.161,0.006,3.195,3.103,6.342,6.424,6.691,3.12,9.997,10.025,10.185,10.457,10.55,6.219,16.92,16.988,17.33,17.342,17.37,17.342,17.318,18.167,18.169,20.284,1.049,21.371,21.388,21.403,21.47,21.653,22.582,2.122,25.094,25.643,25.686,26.386,26.972,27.1,27.846,29.621,30.167,30.266,30.372,30.47,30.638,30.829,30.91,31.113,31.438
03/29/2021,0.09,0.19,0.257,0.479,0.025,0.515,0.558,0.646,0.105,0.879,0.982,1.14,1.208,1.298,1.392,1.526,2.972,3.219,0.009,3.274,0.006,3.305,4.457,7.795,7.83,8.022,3.733,11.842,11.79,11.856,12.082,12.105,7.487,19.686,19.688,19.939,19.91,19.842,19.706,19.597,20.258,20.178,21.989,1.042,22.823,22.805,22.77,22.755,22.86,23.605,2.112,26.025,26.443,26.416,27.052,27.49,27.519,28.188,29.84,30.266,30.318,30.394,30.457,30.596,30.753,30.821,31.004,31.313
03/30/2021,0.091,0.199,0.28,0.501,0.025,0.536,0.583,0.72,0.105,1,1.148,1.282,1.337,1.415,1.479,1.9,3.419,3.617,0.009,3.645,0.006,3.662,8.086,11.746,11.662,11.677,5.454,16.889,16.564,16.298,16.367,16.159,10.315,26.392,26.183,26.167,26.03,25.71,25.311,25.002,25.239,24.968,26.082,1.035,26.35,26.256,26.119,25.943,25.905,26.344,2.102,28.621,28.823,28.672,29.194,29.349,29.175,29.684,31.083,31.245,31.181,31.171,31.122,31.151,31.152,31.139,31.192,31.397
03/31/2021,0.104,0.229,0.351,0.613,0.024,0.646,0.685,0.814,0.105,1.218,1.626,1.78,1.826,1.882,1.892,2.792,4.709,4.87,0.009,4.872,0.006,4.875,15.082,19.929,19.779,19.874,8.81,28.179,27.616,27.012,26.9,26.399,16.017,42.099,41.653,41.314,41.034,40.378,39.612,39.019,38.648,38.099,38.083,1.029,37.063,36.742,36.266,35.485,34.827,33.878,2.092,35.621,35.111,34.618,34.849,34.303,33.612,33.705,34.465,34.064,33.784,33.619,33.359,33.172,32.844,32.653,32.41,32.36
04/01/2021,0.169,0.359,0.648,1.013,0.024,1.041,1.064,1.144,0.104,1.421,1.911,2.124,2.191,2.28,2.368,3.1,5.523,5.765,0.009,5.816,0.006,5.843,23.604,29.452,29.338,29.894,14.186,43.644,43.068,42.415,42.262,41.682,21.219,62.524,62.086,61.76,61.485,60.848,60.106,59.531,59.178,58.635,58.602,1.022,57.517,57.174,56.653,55.747,54.877,52.913,2.081,53.974,52.287,51.177,50.893,49.182,47.644,46.958,46.01,43.139,41.785,40.932,39.874,39.007,37.74,37.047,35.976,35.296
04/02/2021,0.234,0.483,0.946,1.486,0.023,1.517,1.551,1.626,0.104,1.862,2.155,2.347,2.41,2.491,2.565,3.055,5.668,5.92,0.009,5.979,0.005,6.011,30.457,36.502,36.536,37.754,18.678,56.41,56.26,56.134,56.233,56.026,25.441,81.346,81.112,81.022,80.841,80.406,79.862,79.43,79.362,78.949,79.406,1.015,78.827,78.572,78.185,77.528,76.934,75.681,2.071,76.987,75.463,74.304,73.919,71.93,70.294,69.618,68.805,65.692,63.732,62.175,59.885,57.639,54.32,52.522,49.304,46.194
04/03/2021,0.24,0.488,0.952,1.533,0.023,1.568,1.617,1.712,0.103,1.961,2.192,2.374,2.45,2.549,2.663,2.746,5.477,5.783,0.009,5.873,0.005,5.92,30.762,36.771,37.024,38.774,17.665,57.01,57.408,57.994,58.457,58.833,28.024,87.202,87.435,87.944,88.024,88.18,88.246,88.266,89.097,89.074,90.898,1.009,91.562,91.507,91.41,91.27,91.222,91.466,2.061,93.541,93.361,92.929,93.138,92.307,91.245,90.941,90.785,88.808,87.583,86.618,85.086,83.363,80.146,78.137,74.557,71.313
04/04/2021,0.196,0.398,0.737,1.202,0.022,1.238,1.291,1.393,0.103,1.648,1.831,2.016,2.101,2.215,2.373,2.091,4.549,4.873,0.009,4.977,0.005,5.033,23.719,28.861,29.183,30.739,12.666,44.237,44.862,45.795,46.457,47.185,23.29,71.156,71.847,72.989,73.363,74.22,75.079,75.729,77.929,78.543,82.743,1.002,85.662,85.967,86.383,87.14,88.001,90.501,2.051,93.619,95.181,95.719,96.785,98.059,98.456,99.256,100.836,100.84,100.583,100.384,100.01,99.616,98.696,97.952,96.221,94.257
04/05/2021,0.174,0.35,0.588,0.934,0.021,0.968,1.018,1.113,0.102,1.351,1.492,1.667,1.747,1.854,1.998,1.754,3.829,4.126,0.009,4.215,0.005,4.262,18.596,22.949,23.213,24.355,9.221,34.217,34.655,35.332,35.857,36.365,17.775,54.633,55.111,55.976,56.231,56.825,57.419,57.88,59.722,60.199,64.02,0.995,66.788,67.091,67.515,68.317,69.27,72.214,2.041,75.641,77.887,78.89,80.419,83.071,84.68,86.59,90.327,93.26,94.467,95.376,96.553,97.767,99.454,100.279,101.517,102.305
04/06/2021,0.151,0.303,0.473,0.744,0.02,0.778,0.827,0.921,0.102,1.152,1.281,1.45,1.525,1.627,1.758,1.569,3.398,3.675,0.008,3.752,0.005,3.793,15.156,19.032,19.288,20.232,7.01,27.821,28.184,28.749,29.21,29.608,14.462,44.469,44.829,45.534,45.718,46.144,46.554,46.873,48.407,48.748,52.071,0.989,54.372,54.597,54.912,55.515,56.253,58.579,2.031,61.661,63.29,63.931,65.13,66.986,68.068,69.596,72.809,75.411,76.608,77.582,78.96,80.512,83.007,84.456,87.186,89.901
