6.5292,58.763,65.292,65.292,65.292,65.292,65.292,65.292,65.292,65.292,65.292,65.292,65.292,65.292
6.539,58.851,65.39,65.39,65.39,65.39,65.39,65.39,65.39,65.39,65.39,65.39,65.39,65.39
6.5783,59.205,65.783,65.783,65.783,65.783,65.783,65.783,65.783,65.783,65.783,65.783,65.783,65.783
6.5685,59.117,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685
6.598,59.382,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98
6.5685,59.117,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685
6.5783,59.205,65.783,65.783,65.783,65.783,65.783,65.783,65.783,65.783,65.783,65.783,65.783,65.783
6.598,59.382,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98
6.6673,60.006,66.673,66.673,66.673,66.673,66.673,66.673,66.673,66.673,66.673,66.673,66.673,66.673
6.6971,60.274,66.971,66.971,66.971,66.971,66.971,66.971,66.971,66.971,66.971,66.971,66.971,66.971
6.6872,60.185,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872
6.6673,60.006,66.673,66.673,66.673,66.673,66.673,66.673,66.673,66.673,66.673,66.673,66.673,66.673
6.6475,59.827,66.475,66.475,66.475,66.475,66.475,66.475,66.475,66.475,66.475,66.475,66.475,66.475
6.6872,60.185,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872,66.872
6.6971,60.274,66.971,66.971,66.971,66.971,66.971,66.971,66.971,66.971,66.971,66.971,66.971,66.971
6.747,60.723,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47
6.6079,59.471,66.079,66.079,66.079,66.079,66.079,66.079,66.079,66.079,66.079,66.079,66.079,66.079
6.8677,61.809,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677
6.5685,59.117,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685,65.685
6.4802,58.322,64.802,64.802,64.802,64.802,64.802,64.802,64.802,64.802,64.802,64.802,64.802,64.802
6.3734,57.361,63.734,63.734,63.734,63.734,63.734,63.734,63.734,63.734,63.734,63.734,63.734,63.734
6.306,56.754,63.06,63.06,63.06,63.06,63.06,63.06,63.06,63.06,63.06,63.06,63.06,63.06
6.2485,56.236,62.485,62.485,62.485,62.485,62.485,62.485,62.485,62.485,62.485,62.485,62.485,62.485
6.2199,55.979,62.199,62.199,62.199,62.199,62.199,62.199,62.199,62.199,62.199,62.199,62.199,62.199
6.2485,56.236,62.485,62.485,62.485,62.485,62.485,62.485,62.485,62.485,62.485,62.485,62.485,62.485
